"name"
"stats","start","end","BigName","itemtype.href","itemtype.text","rarity","index","url"
"Defense","12","12","Protect Ring (VII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","3","654","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Protect Ring (VII)"
"","","","Peace Ring (VII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","3","655","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Peace Ring (VII)"
"Resistance","15","15","Barrier Ring (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","3","656","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Barrier Ring (VI)"
"","","","Jeweled Ring (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","3","657","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Jeweled Ring (VI)"
"Magic","15","15","Angel Wings (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","3","658","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Angel Wings (VI)"
"Attack","15","15","Hyper Wrist (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","3","659","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Hyper Wrist (VI)"
"Attack","8","8","Hero's Ring (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","3","660","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Hero's Ring (VI)"
"Magic","7","7","","","","","661","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Hero's Ring (VI)"
"Resistance","3","3","Angel Ring (V)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","3","662","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Angel Ring (V)"
"Mind","15","15","","","","","663","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Angel Ring (V)"
"Evasion","15","15","Elven Mantle (V)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","3","664","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Elven Mantle (V)"
"Attack","15","15","Durable Power Wristband (XIII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","3","665","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Durable Power Wristband (XIII)"
"Attack","15","15","Power Belt (IX)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Accessory","Type: Accessory","3","666","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 3_Power Belt (IX)"
"Attack","11","33","Mythril Knife (II)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Dagger","Type: Dagger","2","667","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Knife (II)"
"Accuracy","86","86","","","","","668","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Knife (II)"
"Attack","11","31","Kodachi (V)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Dagger","Type: Dagger","2","669","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Kodachi (V)"
"Accuracy","86","86","","","","","670","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Kodachi (V)"
"Evasion","2","2","","","","","671","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Kodachi (V)"
"Attack","11","32","Chopper (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Dagger","Type: Dagger","2","672","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Chopper (XII)"
"Accuracy","86","86","","","","","673","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Chopper (XII)"
"Attack","11","33","Mythril Dagger (IX)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Dagger","Type: Dagger","2","674","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Dagger (IX)"
"Accuracy","86","86","","","","","675","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Dagger (IX)"
"Attack","11","33","Mage Masher (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Dagger","Type: Dagger","2","676","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mage Masher (XII)"
"Accuracy","86","86","","","","","677","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mage Masher (XII)"
"Attack","12","35","Iron Sword (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Sword","Type: Sword","2","678","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Iron Sword (XII)"
"Accuracy","86","86","","","","","679","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Iron Sword (XII)"
"Attack","12","36","Mythril Sword (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Sword","Type: Sword","2","680","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Sword (IV)"
"Accuracy","86","86","","","","","681","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Sword (IV)"
"Attack","12","36","Coral Sword (V)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Sword","Type: Sword","2","682","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Coral Sword (V)"
"Accuracy","86","86","","","","","683","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Coral Sword (V)"
"Attack","13","37","Mythril Blade (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Sword","Type: Sword","2","684","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Blade (XII)"
"Accuracy","86","86","","","","","685","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Blade (XII)"
"Attack","14","40","Greatsword (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Sword","Type: Sword","2","686","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Greatsword (VI)"
"Accuracy","86","86","","","","","687","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Greatsword (VI)"
"Attack","12","36","Zwill Blade (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Sword","Type: Sword","2","688","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Zwill Blade (XII)"
"Accuracy","86","86","","","","","689","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Zwill Blade (XII)"
"Attack","12","36","Galbadian Blade (VIII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Sword","Type: Sword","2","690","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Galbadian Blade (VIII)"
"Accuracy","86","86","","","","","691","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Galbadian Blade (VIII)"
"Attack","11","33","Kazekiri (V)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Katana","Type: Katana","2","692","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Kazekiri (V)"
"Accuracy","86","86","","","","","693","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Kazekiri (V)"
"Attack","11","33","Ashura (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Katana","Type: Katana","2","694","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Ashura (IV)"
"Accuracy","86","86","","","","","695","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Ashura (IV)"
"Attack","13","38","Slasher (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Axe","Type: Axe","2","696","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Slasher (XII)"
"Accuracy","86","86","","","","","697","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Slasher (XII)"
"Attack","14","40","Ogrekiller (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Axe","Type: Axe","2","698","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Ogrekiller (IV)"
"Accuracy","86","86","","","","","699","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Ogrekiller (IV)"
"Attack","12","36","Mythril Hammer (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Hammer","Type: Hammer","2","700","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Hammer (IV)"
"Accuracy","86","86","","","","","701","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Hammer (IV)"
"Attack","12","36","War Hammer (V)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Hammer","Type: Hammer","2","702","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_War Hammer (V)"
"Accuracy","86","86","","","","","703","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_War Hammer (V)"
"Attack","14","36","Partisan (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Spear","Type: Spear","2","704","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Partisan (XII)"
"Accuracy","86","86","","","","","705","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Partisan (XII)"
"Attack","12","35","Heavy Lance (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Spear","Type: Spear","2","706","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Heavy Lance (XII)"
"Accuracy","86","86","","","","","707","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Heavy Lance (XII)"
"Attack","12","36","Mythril Spear (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Spear","Type: Spear","2","708","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Spear (VI)"
"Accuracy","86","86","","","","","709","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Spear (VI)"
"Attack","11","31","Metal Knuckles (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Fist","Type: Fist","2","710","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Metal Knuckles (VI)"
"Accuracy","86","86","","","","","711","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Metal Knuckles (VI)"
"Attack","11","33","Sonic Knuckles (III)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Fist","Type: Fist","2","712","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Sonic Knuckles (III)"
"Accuracy","86","86","","","","","713","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Sonic Knuckles (III)"
"Attack","11","32","Mythril Claws (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Fist","Type: Fist","2","714","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Claws (VI)"
"Accuracy","86","86","","","","","715","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Claws (VI)"
"Attack","11","34","Mythril Claw (VII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Fist","Type: Fist","2","716","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Claw (VII)"
"Accuracy","86","86","","","","","717","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Claw (VII)"
"Attack","4","11","Mythril Rod (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Rod","Type: Rod","2","718","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Rod (VI)"
"Magic","12","35","","","","","719","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Rod (VI)"
"Mind","6","18","","","","","720","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Rod (VI)"
"Accuracy","86","86","","","","","721","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Rod (VI)"
"Attack","4","11","Serpent Rod (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Rod","Type: Rod","2","722","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Serpent Rod (XII)"
"Magic","13","36","","","","","723","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Serpent Rod (XII)"
"Mind","6","18","","","","","724","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Serpent Rod (XII)"
"Accuracy","86","86","","","","","725","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Serpent Rod (XII)"
"Attack","4","12","Healing Rod (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Rod","Type: Rod","2","726","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Healing Rod (XII)"
"Magic","13","39","","","","","727","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Healing Rod (XII)"
"Mind","7","20","","","","","728","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Healing Rod (XII)"
"Accuracy","86","86","","","","","729","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Healing Rod (XII)"
"Attack","4","11","Mythril Rod (VII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Rod","Type: Rod","2","730","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Rod (VII)"
"Magic","12","36","","","","","731","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Rod (VII)"
"Mind","6","18","","","","","732","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Rod (VII)"
"Accuracy","86","86","","","","","733","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Rod (VII)"
"Attack","4","11","Mage's Staff (II)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Staff","Type: Staff","2","734","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mage's Staff (II)"
"Magic","6","18","","","","","735","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mage's Staff (II)"
"Mind","12","35","","","","","736","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mage's Staff (II)"
"Accuracy","86","86","","","","","737","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mage's Staff (II)"
"Attack","4","11","Mythril Staff (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Staff","Type: Staff","2","738","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Staff (IV)"
"Magic","6","18","","","","","739","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Staff (IV)"
"Mind","12","36","","","","","740","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Staff (IV)"
"Accuracy","86","86","","","","","741","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Staff (IV)"
"Attack","4","12","Power Staff (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Staff","Type: Staff","2","742","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Power Staff (IV)"
"Magic","7","19","","","","","743","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Power Staff (IV)"
"Mind","13","37","","","","","744","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Power Staff (IV)"
"Accuracy","86","86","","","","","745","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Power Staff (IV)"
"Attack","8","14","Oaken Pole (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Staff","Type: Staff","2","746","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Oaken Pole (XII)"
"Magic","6","18","","","","","747","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Oaken Pole (XII)"
"Mind","12","36","","","","","748","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Oaken Pole (XII)"
"Accuracy","86","86","","","","","749","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Oaken Pole (XII)"
"Attack","4","11","Mythril Mace (II)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Staff","Type: Staff","2","750","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Mace (II)"
"Magic","6","18","","","","","751","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Mace (II)"
"Mind","12","36","","","","","752","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Mace (II)"
"Accuracy","86","86","","","","","753","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Mace (II)"
"Attack","10","28","Flame Bow (V)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Bow","Type: Bow","2","754","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Flame Bow (V)"
"Magic","5","11","","","","","755","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Flame Bow (V)"
"Mind","4","11","","","","","756","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Flame Bow (V)"
"Accuracy","86","86","","","","","757","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Flame Bow (V)"
"Attack","10","28","Frost Bow (V)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Bow","Type: Bow","2","758","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Frost Bow (V)"
"Magic","5","11","","","","","759","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Frost Bow (V)"
"Mind","4","11","","","","","760","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Frost Bow (V)"
"Accuracy","86","86","","","","","761","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Frost Bow (V)"
"Attack","10","28","Thunder Bow (V)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Bow","Type: Bow","2","762","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Thunder Bow (V)"
"Magic","5","11","","","","","763","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Thunder Bow (V)"
"Mind","4","11","","","","","764","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Thunder Bow (V)"
"Accuracy","86","86","","","","","765","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Thunder Bow (V)"
"Attack","10","29","Bowgun (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Bow","Type: Bow","2","766","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Bowgun (XII)"
"Magic","4","11","","","","","767","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Bowgun (XII)"
"Mind","4","11","","","","","768","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Bowgun (XII)"
"Accuracy","86","86","","","","","769","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Bowgun (XII)"
"Attack","10","29","Crossbow (XII)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Bow","Type: Bow","2","770","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Crossbow (XII)"
"Magic","4","11","","","","","771","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Crossbow (XII)"
"Mind","4","11","","","","","772","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Crossbow (XII)"
"Accuracy","86","86","","","","","773","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Crossbow (XII)"
"Attack","7","21","Whip (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Whip","Type: Whip","2","774","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Whip (IV)"
"Magic","11","32","","","","","775","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Whip (IV)"
"Accuracy","86","86","","","","","776","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Whip (IV)"
"Attack","10","28","Chakram (III)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Thrown","Type: Thrown","2","777","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Chakram (III)"
"Accuracy","86","86","","","","","778","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Chakram (III)"
"Defense","10","28","Iron Shield (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Shield","Type: Shield","2","779","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Iron Shield (IV)"
"Resistance","6","18","","","","","780","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Iron Shield (IV)"
"Evasion","99","99","","","","","781","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Iron Shield (IV)"
"Defense","10","29","Mythril Shield (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Shield","Type: Shield","2","782","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Shield (IV)"
"Resistance","6","18","","","","","783","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Shield (IV)"
"Evasion","99","99","","","","","784","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Mythril Shield (IV)"
"Defense","10","29","Heavy Shield (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Shield","Type: Shield","2","785","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Heavy Shield (VI)"
"Resistance","6","18","","","","","786","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Heavy Shield (VI)"
"Evasion","99","99","","","","","787","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Heavy Shield (VI)"
"Defense","7","20","Green Beret (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Hat","Type: Hat","2","788","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Green Beret (IV)"
"Magic","3","8","","","","","789","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Green Beret (IV)"
"Resistance","13","39","","","","","790","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Green Beret (IV)"
"Mind","3","8","","","","","791","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Green Beret (IV)"
"Evasion","96","96","","","","","792","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Green Beret (IV)"
"Defense","6","18","Sage's Miter (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Hat","Type: Hat","2","793","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Sage's Miter (IV)"
"Magic","3","8","","","","","794","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Sage's Miter (IV)"
"Resistance","12","36","","","","","795","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Sage's Miter (IV)"
"Mind","6","12","","","","","796","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Sage's Miter (IV)"
"Evasion","96","96","","","","","797","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Sage's Miter (IV)"
"Defense","7","19","Beret (VI)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Hat","Type: Hat","2","798","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Beret (VI)"
"Magic","3","8","","","","","799","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Beret (VI)"
"Resistance","13","37","","","","","800","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Beret (VI)"
"Mind","3","8","","","","","801","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Beret (VI)"
"Evasion","96","96","","","","","802","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Beret (VI)"
"Defense","8","23","Crusader Mask (X)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Hat","Type: Hat","2","803","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Crusader Mask (X)"
"Magic","3","8","","","","","804","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Crusader Mask (X)"
"Resistance","12","38","","","","","805","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Crusader Mask (X)"
"Mind","3","8","","","","","806","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Crusader Mask (X)"
"Evasion","96","96","","","","","807","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Crusader Mask (X)"
"Attack","2","4","Iron Helm (IV)","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment%20Type:%20Helm","Type: Helm","2","808","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Iron Helm (IV)"
"Defense","11","31","","","","","809","https://ffrkstrategy.gamematome.jp/game/951/wiki/Equipment_Rarity 2_Iron Helm (IV)"
